SupplierID,Company Name,Contact,Company Location,Category,Rating
SPL-28988,Glass Classic Comfort Interiors Ltd.,John Williams,Kuala Lumpur,Chairs,2.6
SPL-28989,Leather Wood Master Creations Ltd.,Sarah Williams,Batu Pahat,Recliners,2.9
SPL-28990,Luxury Living Spaces LLC,Michael Alice,Kulai,Recliners,2.9
SPL-28991,Premium Seating Solutions Ltd.,Maria Williams,Batu Pahat,Desks,3.0
SPL-28992,Artisan Woodworks Ltd.,Maria Lee,Kulai,Beds,3.9
SPL-28993,Fabric Table Masters Inc. LLC,Maria Lee,Kulai,Tables,4.2
SPL-28994,Glass Space Savers Furniture Inc.,Michael Alice,Muar,Bar Stools,5.0
SPL-28995,Comfort Craft Furniture Sdn Bhd,Sarah Williams,Muar,Benches,3.9
SPL-28996,Modern Home Furnishings Sdn Bhd,Robert Alice,Kulai,Shelving,3.4
SPL-28997,Office Pro Furnishings Co.,John Jones,Kuala Lumpur,Chairs,2.9
SPL-28998,Leather Heritage Furniture Makers Ltd.,Michael Jones,Kulai,Recliners,3.5
SPL-28999,Wood Outdoor Living Designs Ltd.,Jeff Alice,Muar,Dining Sets,4.2
SPL-29000,Wood Master Creations Co.,Emma Garcia,Muar,Shelving,2.8
SPL-29001,Luxury Living Spaces Ltd.,Robert Brown,Batu Pahat,Desks,4.9
SPL-29002,Wood Bedroom Bliss Creations LLC,Maria Jones,Muar,Recliners,3.3
SPL-29003,Elegant Living Designs Ltd.,Robert Lee,Johor Baharu,Outdoor Furniture,2.6
SPL-29004,Space Savers Furniture Ltd.,Maria Johnson,Kulai,Desks,4.0
SPL-29005,Classic Comfort Interiors Sdn Bhd,Michael Johnson,Kulai,Bar Stools,4.1
SPL-29006,Fabric Artisan Woodworks Ltd.,Sarah Jones,Johor Baharu,Cabinets,3.8
SPL-29007,Leather Elegant Living Designs LLC,John Smith,Kulai,Chairs,3.3
SPL-29008,Metal Table Masters Inc. Ltd.,Michael Smith,Kuala Lumpur,Desks,3.7
SPL-29009,Table Masters Inc. Ltd.,Michael Garcia,Muar,Cabinets,2.8
SPL-29010,Rattan Premium Seating Solutions Corp.,Robert Smith,Batu Pahat,Cabinets,3.0
SPL-29011,Elegant Living Designs Ltd.,Robert Alice,Kulai,Benches,4.7
SPL-29012,Comfort Craft Furniture Ltd.,Jeff Lee,Kulai,Recliners,4.4
SPL-29013,Luxury Living Spaces Sdn Bhd,Michael Brown,Kulai,Sofas,2.9
SPL-29014,Bedroom Bliss Creations Sdn Bhd,Robert Alice,Johor Baharu,Bookcases,2.9
SPL-29015,Space Savers Furniture Sdn Bhd,Jane Johnson,Kuala Lumpur,Outdoor Furniture,3.2
SPL-29016,Rattan Modern Home Furnishings Ltd.,Michael Jones,Muar,Beds,4.1
SPL-29017,Classic Comfort Interiors Corp.,Robert Williams,Johor Baharu,Outdoor Furniture,4.1
SPL-29018,Space Savers Furniture Inc.,Jeff Johnson,Batu Pahat,Bookcases,3.9
SPL-29019,Outdoor Living Designs Inc.,Jeff Lee,Kuala Lumpur,Tables,3.4
SPL-29020,Comfort Craft Furniture Co.,Sarah Johnson,Muar,Bookcases,3.7
SPL-29021,Metal Classic Comfort Interiors Sdn Bhd,John Garcia,Kuala Lumpur,Shelving,3.5
SPL-29022,Office Pro Furnishings Co.,Jeff Alice,Kulai,Tables,3.0
SPL-29023,Office Pro Furnishings Inc.,Jeff Johnson,Johor Baharu,Recliners,3.9
SPL-29024,Rattan Comfort Craft Furniture Ltd.,John Brown,Kulai,Tables,3.3
SPL-29025,Space Savers Furniture Inc.,Jane Williams,Johor Baharu,Beds,4.4
SPL-29026,Comfort Craft Furniture Co.,Michael Brown,Muar,Office Furniture,4.2
SPL-29027,Rattan Bedroom Bliss Creations Co.,Jeff Smith,Kulai,Sofas,3.2
SPL-29028,Outdoor Living Designs LLC,Michael Lee,Kuala Lumpur,Dining Sets,3.8
SPL-29029,Office Pro Furnishings Sdn Bhd,John Brown,Kulai,Tables,3.1
SPL-29030,Premium Seating Solutions Ltd.,Robert Garcia,Kuala Lumpur,Benches,3.1
SPL-29031,Classic Comfort Interiors Inc.,Sarah Johnson,Muar,Shelving,4.3
SPL-29032,Wood Table Masters Inc. Co.,Maria Smith,Kulai,Tables,2.7
SPL-29033,Artisan Woodworks Sdn Bhd,Maria Williams,Muar,Bookcases,3.6
SPL-29034,Wood Master Creations Inc.,Robert Jones,Kuala Lumpur,Benches,4.4
SPL-29035,Premium Seating Solutions Inc.,Jeff Brown,Muar,Wardrobes,4.8
SPL-29036,Wood Elegant Living Designs Ltd.,Jeff Smith,Johor Baharu,Beds,3.6
SPL-29037,Bedroom Bliss Creations LLC,Robert Garcia,Kuala Lumpur,Bookcases,3.0
SPL-29038,Modern Home Furnishings Inc.,Jeff Smith,Muar,Beds,3.0
SPL-29039,Table Masters Inc. Inc.,John Johnson,Kuala Lumpur,Outdoor Furniture,4.0
SPL-29040,Heritage Furniture Makers LLC,Maria Johnson,Batu Pahat,Shelving,3.7
SPL-29041,Office Pro Furnishings Sdn Bhd,Robert Williams,Kuala Lumpur,Wardrobes,2.7
SPL-29042,Premium Seating Solutions Corp.,John Jones,Johor Baharu,Benches,2.5
SPL-29043,Wood Luxury Living Spaces Inc.,Sarah Brown,Batu Pahat,Shelving,4.9
SPL-29044,Artisan Woodworks Ltd.,Jeff Johnson,Batu Pahat,Desks,3.8
SPL-29045,Classic Comfort Interiors Co.,Robert Johnson,Muar,Wardrobes,2.5
SPL-29046,Contemporary Style Co. Corp.,Michael Alice,Muar,Cabinets,2.7
SPL-29047,Contemporary Style Co. Co.,Jane Brown,Batu Pahat,Dining Sets,4.5
SPL-29048,Wood Comfort Craft Furniture Co.,Emma Garcia,Muar,Tables,3.5
SPL-29049,Outdoor Living Designs Ltd.,Jane Williams,Kuala Lumpur,Recliners,3.7
SPL-29050,Table Masters Inc. Co.,Emma Alice,Johor Baharu,Shelving,3.8
SPL-29051,Wood Wood Master Creations Co.,Jane Johnson,Kuala Lumpur,Chairs,4.7
SPL-29052,Modern Home Furnishings Ltd.,Robert Alice,Kuala Lumpur,Shelving,2.9
SPL-29053,Space Savers Furniture LLC,Sarah Johnson,Johor Baharu,Bar Stools,3.0
SPL-29054,Artisan Woodworks Co.,John Lee,Kulai,Bookcases,4.9
SPL-29055,Glass Office Pro Furnishings Co.,Emma Smith,Johor Baharu,Wardrobes,2.6
SPL-29056,Outdoor Living Designs Sdn Bhd,Michael Lee,Johor Baharu,Desks,4.6
SPL-29057,Bedroom Bliss Creations LLC,John Smith,Kulai,Shelving,4.5
SPL-29058,Classic Comfort Interiors Sdn Bhd,Robert Johnson,Johor Baharu,Bookcases,4.6
SPL-29059,Wood Comfort Craft Furniture Corp.,Jane Williams,Kuala Lumpur,Chairs,3.9
SPL-29060,Fabric Elegant Living Designs Sdn Bhd,Jane Smith,Kuala Lumpur,Recliners,4.3
SPL-29061,Bedroom Bliss Creations LLC,Jane Alice,Muar,Beds,3.0
SPL-29062,Leather Contemporary Style Co. Corp.,Michael Smith,Kulai,Bookcases,3.0
SPL-29063,Wood Master Creations Sdn Bhd,Sarah Jones,Batu Pahat,Beds,2.8
SPL-29064,Metal Modern Home Furnishings LLC,Maria Lee,Muar,Chairs,2.9
SPL-29065,Comfort Craft Furniture LLC,Jane Lee,Kulai,Sofas,3.3
SPL-29066,Plastic Premium Seating Solutions Sdn Bhd,Jeff Brown,Johor Baharu,Bookcases,3.5
SPL-29067,Comfort Craft Furniture Corp.,Emma Alice,Batu Pahat,Wardrobes,3.6
SPL-29068,Comfort Craft Furniture LLC,Emma Jones,Kuala Lumpur,Office Furniture,3.8
SPL-29069,Heritage Furniture Makers Sdn Bhd,Jane Garcia,Johor Baharu,Recliners,4.3
SPL-29070,Metal Wood Master Creations Ltd.,Sarah Johnson,Kulai,Outdoor Furniture,4.1
SPL-29071,Space Savers Furniture Co.,Michael Smith,Muar,Benches,4.5
SPL-29072,Bedroom Bliss Creations Sdn Bhd,Sarah Lee,Muar,Bar Stools,3.2
SPL-29073,Leather Premium Seating Solutions Inc.,Jeff Jones,Kuala Lumpur,Bookcases,2.7
SPL-29074,Luxury Living Spaces Corp.,Robert Williams,Johor Baharu,Sofas,3.4
SPL-29075,Metal Comfort Craft Furniture LLC,Robert Johnson,Johor Baharu,Benches,3.0
SPL-29076,Plastic Heritage Furniture Makers LLC,Maria Jones,Kulai,Bar Stools,4.9
SPL-29077,Elegant Living Designs Ltd.,Jeff Lee,Johor Baharu,Sofas,3.2
SPL-29078,Premium Seating Solutions Corp.,Jeff Alice,Muar,Sofas,4.8
SPL-29079,Wood Master Creations Corp.,Sarah Lee,Johor Baharu,Chairs,3.8
SPL-29080,Wood Classic Comfort Interiors LLC,Jeff Williams,Kuala Lumpur,Desks,3.1
SPL-29081,Heritage Furniture Makers Sdn Bhd,Maria Alice,Muar,Desks,3.6
SPL-29082,Contemporary Style Co. Sdn Bhd,Robert Brown,Johor Baharu,Chairs,3.6
SPL-29083,Outdoor Living Designs Co.,Michael Lee,Kulai,Beds,3.0
SPL-29084,Office Pro Furnishings Corp.,John Johnson,Batu Pahat,Beds,3.0
SPL-29085,Plastic Artisan Woodworks Ltd.,Michael Garcia,Kulai,Dining Sets,3.2
SPL-29086,Heritage Furniture Makers Sdn Bhd,Michael Jones,Kuala Lumpur,Desks,4.6
SPL-29087,Heritage Furniture Makers Inc.,Maria Johnson,Batu Pahat,Desks,3.5
SPL-29088,Leather Office Pro Furnishings Ltd.,Michael Lee,Kulai,Outdoor Furniture,5.0
SPL-29089,Fabric Premium Seating Solutions Ltd.,Maria Jones,Kuala Lumpur,Bar Stools,3.5
SPL-29090,Outdoor Living Designs Co.,Jeff Lee,Batu Pahat,Dining Sets,4.8
SPL-29091,Wood Master Creations Sdn Bhd,Jane Smith,Batu Pahat,Cabinets,4.4
SPL-29092,Bedroom Bliss Creations Sdn Bhd,Jane Smith,Johor Baharu,Chairs,4.8
SPL-29093,Metal Classic Comfort Interiors LLC,Jeff Johnson,Batu Pahat,Shelving,3.0
SPL-29094,Outdoor Living Designs Sdn Bhd,Michael Alice,Kuala Lumpur,Beds,4.8
SPL-29095,Fabric Outdoor Living Designs Inc.,John Garcia,Muar,Shelving,2.9
SPL-29096,Artisan Woodworks Inc.,Michael Brown,Kulai,Tables,5.0
SPL-29097,Wood Modern Home Furnishings LLC,John Brown,Batu Pahat,Bookcases,3.3
SPL-29098,Leather Table Masters Inc. Inc.,Robert Garcia,Kulai,Bar Stools,4.6
SPL-29099,Glass Bedroom Bliss Creations LLC,Jeff Alice,Kulai,Chairs,4.8
SPL-29100,Wood Bedroom Bliss Creations Sdn Bhd,Jane Smith,Muar,Wardrobes,4.3
SPL-29101,Glass Premium Seating Solutions Inc.,Robert Lee,Kuala Lumpur,Cabinets,4.2
SPL-29102,Artisan Woodworks Inc.,Jeff Alice,Muar,Bookcases,2.9
SPL-29103,Heritage Furniture Makers Co.,Sarah Williams,Kulai,Recliners,3.4
SPL-29104,Fabric Bedroom Bliss Creations Co.,Sarah Johnson,Johor Baharu,Outdoor Furniture,3.7
SPL-29105,Contemporary Style Co. Inc.,Robert Brown,Johor Baharu,Sofas,4.1
SPL-29106,Table Masters Inc. Inc.,John Lee,Johor Baharu,Bar Stools,3.6
SPL-29107,Glass Outdoor Living Designs Inc.,Jeff Alice,Muar,Shelving,3.0
SPL-29108,Space Savers Furniture LLC,John Johnson,Johor Baharu,Outdoor Furniture,4.9
SPL-29109,Metal Classic Comfort Interiors LLC,John Garcia,Batu Pahat,Sofas,3.0
SPL-29110,Office Pro Furnishings Corp.,John Garcia,Kulai,Recliners,3.5
SPL-29111,Outdoor Living Designs Ltd.,Emma Alice,Batu Pahat,Desks,4.5
SPL-29112,Classic Comfort Interiors Co.,Sarah Brown,Kulai,Desks,2.6
SPL-29113,Bedroom Bliss Creations LLC,John Williams,Kuala Lumpur,Office Furniture,4.1
SPL-29114,Outdoor Living Designs Sdn Bhd,Maria Jones,Kulai,Tables,4.6
SPL-29115,Classic Comfort Interiors Corp.,Jane Johnson,Muar,Benches,3.6
SPL-29116,Table Masters Inc. Corp.,Michael Williams,Johor Baharu,Bookcases,3.5
SPL-29117,Artisan Woodworks Corp.,Michael Williams,Johor Baharu,Cabinets,2.9
SPL-29118,Classic Comfort Interiors Inc.,John Johnson,Kuala Lumpur,Office Furniture,4.2
SPL-29119,Wood Master Creations Ltd.,Jane Brown,Kulai,Beds,3.4
SPL-29120,Artisan Woodworks Sdn Bhd,Emma Lee,Kuala Lumpur,Shelving,3.3
SPL-29121,Bedroom Bliss Creations Inc.,Robert Lee,Johor Baharu,Sofas,4.8
SPL-29122,Heritage Furniture Makers Sdn Bhd,Jeff Alice,Muar,Outdoor Furniture,2.8
SPL-29123,Contemporary Style Co. LLC,Michael Williams,Kuala Lumpur,Desks,3.1
SPL-29124,Wood Master Creations LLC,Jane Lee,Johor Baharu,Recliners,3.3
SPL-29125,Artisan Woodworks Corp.,Jane Johnson,Batu Pahat,Outdoor Furniture,3.4
SPL-29126,Contemporary Style Co. LLC,Robert Jones,Johor Baharu,Tables,4.6
SPL-29127,Office Pro Furnishings Ltd.,Maria Williams,Batu Pahat,Outdoor Furniture,3.6
SPL-29128,Artisan Woodworks Co.,Maria Williams,Johor Baharu,Wardrobes,3.5
SPL-29129,Office Pro Furnishings Co.,Michael Garcia,Johor Baharu,Desks,2.6
SPL-29130,Modern Home Furnishings Inc.,Robert Alice,Johor Baharu,Beds,4.3
SPL-29131,Outdoor Living Designs Corp.,Jeff Johnson,Batu Pahat,Chairs,3.3
SPL-29132,Table Masters Inc. Corp.,Jeff Smith,Kuala Lumpur,Benches,2.9
SPL-29133,Glass Heritage Furniture Makers Corp.,Michael Williams,Muar,Chairs,3.8
SPL-29134,Luxury Living Spaces Inc.,Robert Lee,Kulai,Shelving,2.6
SPL-29135,Wood Table Masters Inc. Corp.,Michael Smith,Batu Pahat,Bookcases,4.9
SPL-29136,Premium Seating Solutions Co.,Jane Jones,Johor Baharu,Desks,4.4
SPL-29137,Fabric Wood Master Creations Co.,Sarah Lee,Muar,Bar Stools,3.1
SPL-29138,Wood Space Savers Furniture Corp.,Michael Jones,Johor Baharu,Desks,3.5
SPL-29139,Leather Bedroom Bliss Creations Inc.,Robert Alice,Kuala Lumpur,Outdoor Furniture,3.4
SPL-29140,Leather Premium Seating Solutions LLC,Sarah Lee,Muar,Wardrobes,2.8
SPL-29141,Office Pro Furnishings LLC,John Johnson,Kuala Lumpur,Outdoor Furniture,4.8
SPL-29142,Artisan Woodworks Ltd.,Emma Garcia,Muar,Shelving,4.1
SPL-29143,Rattan Outdoor Living Designs Ltd.,Jane Garcia,Muar,Bookcases,2.7
SPL-29144,Artisan Woodworks Sdn Bhd,Emma Brown,Kuala Lumpur,Desks,3.5
SPL-29145,Leather Elegant Living Designs Ltd.,Jeff Smith,Batu Pahat,Bar Stools,4.4
SPL-29146,Plastic Table Masters Inc. Co.,Emma Alice,Muar,Recliners,3.5
SPL-29147,Wood Master Creations Inc.,John Lee,Muar,Wardrobes,4.3
SPL-29148,Elegant Living Designs Inc.,Emma Brown,Batu Pahat,Benches,4.1
SPL-29149,Bedroom Bliss Creations Co.,Maria Brown,Johor Baharu,Chairs,2.8
SPL-29150,Elegant Living Designs Co.,Robert Lee,Kuala Lumpur,Desks,3.6
SPL-29151,Space Savers Furniture Corp.,Michael Brown,Kuala Lumpur,Benches,2.8
SPL-29152,Bedroom Bliss Creations Inc.,Robert Johnson,Muar,Sofas,4.9
SPL-29153,Contemporary Style Co. LLC,Jeff Jones,Muar,Outdoor Furniture,2.9
SPL-29154,Heritage Furniture Makers Sdn Bhd,Maria Brown,Kuala Lumpur,Shelving,3.8
SPL-29155,Fabric Office Pro Furnishings Sdn Bhd,Emma Johnson,Kuala Lumpur,Dining Sets,3.7
SPL-29156,Comfort Craft Furniture Co.,Emma Alice,Kuala Lumpur,Chairs,4.9
SPL-29157,Classic Comfort Interiors Co.,Sarah Johnson,Muar,Beds,3.0
SPL-29158,Elegant Living Designs Ltd.,Maria Jones,Kulai,Benches,3.7
SPL-29159,Rattan Space Savers Furniture LLC,Emma Williams,Kuala Lumpur,Bookcases,3.1
SPL-29160,Leather Elegant Living Designs LLC,Emma Lee,Kulai,Tables,2.8
SPL-29161,Leather Table Masters Inc. LLC,Maria Alice,Muar,Bar Stools,4.2
SPL-29162,Heritage Furniture Makers Sdn Bhd,Emma Jones,Muar,Shelving,4.5
SPL-29163,Contemporary Style Co. Ltd.,John Brown,Kuala Lumpur,Dining Sets,4.8
SPL-29164,Table Masters Inc. LLC,Robert Jones,Kuala Lumpur,Office Furniture,2.5
SPL-29165,Elegant Living Designs Inc.,John Brown,Johor Baharu,Wardrobes,5.0
SPL-29166,Plastic Comfort Craft Furniture Co.,Jeff Jones,Johor Baharu,Chairs,4.4
SPL-29167,Artisan Woodworks Inc.,John Lee,Kuala Lumpur,Outdoor Furniture,4.3
SPL-29168,Contemporary Style Co. Inc.,Sarah Garcia,Johor Baharu,Outdoor Furniture,4.4
SPL-29169,Luxury Living Spaces Sdn Bhd,Jeff Brown,Kuala Lumpur,Cabinets,4.3
SPL-29170,Space Savers Furniture Sdn Bhd,Emma Alice,Johor Baharu,Shelving,2.8
SPL-29171,Heritage Furniture Makers Corp.,Jeff Lee,Muar,Sofas,3.3
SPL-29172,Table Masters Inc. Co.,Jeff Williams,Kuala Lumpur,Tables,3.6
SPL-29173,Elegant Living Designs Corp.,Jane Johnson,Muar,Dining Sets,3.1
SPL-29174,Bedroom Bliss Creations Co.,Jane Lee,Batu Pahat,Outdoor Furniture,2.9
SPL-29175,Comfort Craft Furniture Corp.,Jane Alice,Kuala Lumpur,Sofas,4.2
SPL-29176,Comfort Craft Furniture Ltd.,Maria Brown,Muar,Cabinets,2.5
SPL-29177,Outdoor Living Designs Sdn Bhd,Robert Jones,Kuala Lumpur,Tables,3.1
SPL-29178,Luxury Living Spaces Corp.,Robert Smith,Kulai,Desks,3.9
SPL-29179,Luxury Living Spaces Inc.,John Jones,Kuala Lumpur,Tables,4.4
SPL-29180,Luxury Living Spaces Corp.,Michael Alice,Kulai,Beds,2.7
SPL-29181,Comfort Craft Furniture LLC,Jeff Jones,Johor Baharu,Cabinets,4.0
SPL-29182,Luxury Living Spaces Inc.,Michael Brown,Batu Pahat,Dining Sets,3.4
SPL-29183,Glass Premium Seating Solutions Co.,Jeff Jones,Kuala Lumpur,Shelving,3.1
SPL-29184,Table Masters Inc. Co.,Robert Garcia,Muar,Benches,4.2
SPL-29185,Office Pro Furnishings Inc.,Michael Brown,Johor Baharu,Wardrobes,3.5
SPL-29186,Classic Comfort Interiors Co.,Emma Smith,Kuala Lumpur,Outdoor Furniture,3.0
SPL-29187,Comfort Craft Furniture Inc.,Jeff Johnson,Kulai,Bar Stools,4.9
SPL-29188,Table Masters Inc. LLC,Emma Garcia,Johor Baharu,Dining Sets,2.7
SPL-29189,Premium Seating Solutions Co.,Jane Williams,Johor Baharu,Cabinets,2.6
SPL-29190,Modern Home Furnishings Ltd.,Emma Williams,Johor Baharu,Beds,5.0
SPL-29191,Glass Comfort Craft Furniture LLC,John Jones,Johor Baharu,Bar Stools,4.2
SPL-29192,Classic Comfort Interiors LLC,Jeff Garcia,Batu Pahat,Cabinets,4.0
SPL-29193,Comfort Craft Furniture Corp.,John Smith,Kulai,Recliners,2.6
SPL-29194,Artisan Woodworks LLC,Maria Williams,Muar,Sofas,3.8
SPL-29195,Comfort Craft Furniture Sdn Bhd,Robert Smith,Kulai,Tables,3.9
SPL-29196,Bedroom Bliss Creations Co.,Maria Garcia,Muar,Bar Stools,2.6
SPL-29197,Contemporary Style Co. LLC,Robert Smith,Muar,Outdoor Furniture,4.2
SPL-29198,Rattan Contemporary Style Co. Inc.,Sarah Jones,Johor Baharu,Dining Sets,4.1
SPL-29199,Premium Seating Solutions Inc.,Sarah Williams,Kuala Lumpur,Sofas,3.6
SPL-29200,Heritage Furniture Makers LLC,Jeff Williams,Kulai,Benches,3.8
SPL-29201,Table Masters Inc. Inc.,Robert Brown,Kulai,Beds,4.4
SPL-29202,Office Pro Furnishings Inc.,Emma Smith,Kuala Lumpur,Chairs,2.6
SPL-29203,Metal Comfort Craft Furniture Corp.,Maria Alice,Muar,Bar Stools,3.0
SPL-29204,Office Pro Furnishings Inc.,Jeff Lee,Muar,Tables,4.3
SPL-29205,Heritage Furniture Makers Co.,Maria Garcia,Kulai,Bookcases,3.4
SPL-29206,Plastic Classic Comfort Interiors Co.,Emma Jones,Kuala Lumpur,Office Furniture,4.0
SPL-29207,Premium Seating Solutions Co.,Robert Jones,Kulai,Sofas,3.6
SPL-29208,Elegant Living Designs Sdn Bhd,Robert Johnson,Kulai,Beds,3.7
SPL-29209,Plastic Premium Seating Solutions Sdn Bhd,Jane Williams,Johor Baharu,Tables,4.3
SPL-29210,Space Savers Furniture Ltd.,John Jones,Muar,Shelving,4.5
SPL-29211,Contemporary Style Co. Ltd.,Sarah Jones,Johor Baharu,Recliners,3.8
SPL-29212,Metal Comfort Craft Furniture Ltd.,Robert Lee,Batu Pahat,Tables,3.6
SPL-29213,Bedroom Bliss Creations LLC,Jane Lee,Johor Baharu,Shelving,3.1
SPL-29214,Rattan Elegant Living Designs LLC,John Jones,Kuala Lumpur,Desks,2.6
SPL-29215,Premium Seating Solutions Inc.,Sarah Brown,Batu Pahat,Chairs,4.0
SPL-29216,Wood Classic Comfort Interiors Inc.,Robert Jones,Johor Baharu,Chairs,3.6
SPL-29217,Wood Premium Seating Solutions Inc.,Sarah Alice,Kuala Lumpur,Outdoor Furniture,3.5
SPL-29218,Metal Space Savers Furniture Co.,Robert Garcia,Muar,Bookcases,4.2
SPL-29219,Glass Luxury Living Spaces Inc.,Emma Brown,Johor Baharu,Recliners,4.6
SPL-29220,Table Masters Inc. Corp.,Emma Lee,Kulai,Chairs,4.2
SPL-29221,Space Savers Furniture Sdn Bhd,Maria Johnson,Kulai,Cabinets,4.6
SPL-29222,Wood Master Creations Corp.,Emma Williams,Kuala Lumpur,Office Furniture,3.9
SPL-29223,Contemporary Style Co. Co.,Emma Garcia,Kuala Lumpur,Dining Sets,4.8
SPL-29224,Leather Bedroom Bliss Creations Ltd.,Sarah Lee,Batu Pahat,Dining Sets,4.9
SPL-29225,Contemporary Style Co. Sdn Bhd,Maria Lee,Johor Baharu,Tables,3.9
SPL-29226,Wood Comfort Craft Furniture Co.,Sarah Brown,Johor Baharu,Wardrobes,3.2
SPL-29227,Premium Seating Solutions Sdn Bhd,Sarah Williams,Kulai,Bookcases,4.4
SPL-29228,Contemporary Style Co. Sdn Bhd,Jane Williams,Kulai,Bookcases,4.9
SPL-29229,Rattan Comfort Craft Furniture Corp.,Jeff Smith,Kuala Lumpur,Bookcases,4.7
SPL-29230,Contemporary Style Co. Ltd.,Jeff Williams,Johor Baharu,Sofas,2.6
SPL-29231,Modern Home Furnishings Sdn Bhd,Maria Jones,Johor Baharu,Beds,2.5
SPL-29232,Contemporary Style Co. Co.,John Lee,Kulai,Chairs,3.7
SPL-29233,Leather Heritage Furniture Makers Sdn Bhd,Emma Brown,Johor Baharu,Beds,2.6
SPL-29234,Heritage Furniture Makers Corp.,Maria Lee,Batu Pahat,Cabinets,3.0
SPL-29235,Office Pro Furnishings Ltd.,Michael Johnson,Batu Pahat,Chairs,3.3
SPL-29236,Luxury Living Spaces LLC,Jane Lee,Muar,Outdoor Furniture,4.1
SPL-29237,Metal Premium Seating Solutions Inc.,Jane Lee,Muar,Wardrobes,4.4
SPL-29238,Modern Home Furnishings Ltd.,Robert Garcia,Muar,Wardrobes,2.6
SPL-29239,Heritage Furniture Makers Co.,Emma Smith,Muar,Outdoor Furniture,3.9
SPL-29240,Artisan Woodworks Corp.,Michael Lee,Kuala Lumpur,Beds,4.4
SPL-29241,Elegant Living Designs Inc.,Maria Brown,Kuala Lumpur,Benches,2.5
SPL-29242,Wood Contemporary Style Co. Inc.,John Jones,Batu Pahat,Office Furniture,3.5
SPL-29243,Wood Master Creations Co.,Jane Williams,Kulai,Wardrobes,2.9
SPL-29244,Wood Artisan Woodworks Ltd.,Jane Alice,Kuala Lumpur,Cabinets,3.4
SPL-29245,Metal Bedroom Bliss Creations LLC,Sarah Williams,Johor Baharu,Desks,3.6
SPL-29246,Table Masters Inc. Sdn Bhd,Maria Smith,Kuala Lumpur,Shelving,3.7
SPL-29247,Fabric Classic Comfort Interiors Inc.,Sarah Lee,Batu Pahat,Beds,3.5
SPL-29248,Artisan Woodworks Ltd.,Jane Williams,Batu Pahat,Recliners,3.1
SPL-29249,Plastic Bedroom Bliss Creations Co.,Jeff Lee,Kuala Lumpur,Recliners,3.5
SPL-29250,Comfort Craft Furniture LLC,Maria Garcia,Batu Pahat,Benches,4.7
SPL-29251,Fabric Luxury Living Spaces Inc.,Sarah Brown,Kulai,Benches,4.6
SPL-29252,Leather Classic Comfort Interiors LLC,Michael Alice,Batu Pahat,Dining Sets,4.6
SPL-29253,Plastic Contemporary Style Co. Sdn Bhd,Maria Johnson,Batu Pahat,Benches,4.2
SPL-29254,Modern Home Furnishings Corp.,Sarah Smith,Muar,Office Furniture,3.5
SPL-29255,Wood Contemporary Style Co. Co.,Jane Jones,Kulai,Dining Sets,4.7
SPL-29256,Space Savers Furniture Co.,John Jones,Muar,Tables,3.8
SPL-29257,Plastic Comfort Craft Furniture LLC,John Smith,Kulai,Bar Stools,3.6
SPL-29258,Modern Home Furnishings Ltd.,Michael Smith,Kuala Lumpur,Bar Stools,4.6
SPL-29259,Rattan Luxury Living Spaces Corp.,Sarah Williams,Batu Pahat,Sofas,4.1
SPL-29260,Wood Master Creations Inc.,Emma Jones,Kulai,Tables,3.5
SPL-29261,Heritage Furniture Makers Ltd.,Maria Garcia,Johor Baharu,Outdoor Furniture,2.7
SPL-29262,Classic Comfort Interiors Sdn Bhd,Sarah Garcia,Kulai,Dining Sets,2.9
SPL-29263,Artisan Woodworks Ltd.,Jeff Johnson,Kuala Lumpur,Chairs,3.2
SPL-29264,Comfort Craft Furniture Corp.,Sarah Lee,Johor Baharu,Beds,3.1
SPL-29265,Comfort Craft Furniture Sdn Bhd,Jeff Jones,Muar,Tables,4.0
SPL-29266,Office Pro Furnishings Inc.,Robert Williams,Batu Pahat,Office Furniture,3.4
SPL-29267,Heritage Furniture Makers Sdn Bhd,Emma Lee,Johor Baharu,Cabinets,3.6
SPL-29268,Bedroom Bliss Creations Sdn Bhd,John Smith,Johor Baharu,Cabinets,3.0
SPL-29269,Metal Contemporary Style Co. Sdn Bhd,Emma Jones,Kulai,Wardrobes,2.5
SPL-29270,Outdoor Living Designs LLC,Sarah Jones,Batu Pahat,Desks,3.6
SPL-29271,Plastic Space Savers Furniture Co.,Robert Williams,Kulai,Beds,3.4
SPL-29272,Contemporary Style Co. Sdn Bhd,Michael Alice,Batu Pahat,Recliners,3.0
SPL-29273,Metal Modern Home Furnishings Inc.,Emma Lee,Batu Pahat,Cabinets,4.0
SPL-29274,Glass Bedroom Bliss Creations Co.,Jane Alice,Batu Pahat,Beds,4.3
SPL-29275,Rattan Premium Seating Solutions Sdn Bhd,Maria Garcia,Kulai,Recliners,4.7
SPL-29276,Artisan Woodworks LLC,Robert Smith,Batu Pahat,Shelving,3.0
SPL-29277,Luxury Living Spaces Sdn Bhd,Maria Lee,Muar,Dining Sets,2.5
SPL-29278,Table Masters Inc. Co.,Jane Garcia,Muar,Beds,4.2
SPL-29279,Wood Master Creations Sdn Bhd,Emma Williams,Kulai,Sofas,3.0
SPL-29280,Plastic Luxury Living Spaces Inc.,Michael Williams,Kuala Lumpur,Sofas,4.6
